Pfolio ,SecurityShortName    ,Security ,SectorLevel4         ,MaturityDate ,Duration ,YieldtoMaturity ,Units             ,UnitCost      ,TotalCost         ,MarketPrice      ,CleanMarketValue  ,All-InMarketValue ,Appreciation      ,AccruedInterest   ,%Sector ,%Pfolio ,ValuationDate ,TYPE
MINPRO,ABSA 9.675% 140522  ,ABS13A  ,Fixed Interest      ,14/05/2022,003.68,009.36,00000239946.00,00000093.52,00000224398.02,0000009.360000,00000242688.97,00000248222.36,00000023824.34,00000005533.39,000.25,000.25,08/08/2017,FI00
MINPRO,AIR02 11.68% 300423 ,AIR02   ,Fixed Interest      ,30/04/2023,004.05,010.10,00000054900.00,00000112.99,00000062031.02,0000010.100000,00000058579.12,00000060353.49,-0000001677.53,00000001774.37,000.06,000.06,08/08/2017,FI00
MINPRO,AIRPORT 9.25%290524 ,AIR04   ,Fixed Interest      ,29/05/2024,004.89,009.25,00000085623.00,00000098.65,00000084470.32,0000009.250000,00000085589.26,00000087151.59,00000002681.27,00000001562.33,000.09,000.09,08/08/2017,FI00
MINPRO,BAW18 J+170BPS051220,BAW18   ,Fixed Interest      ,05/12/2020,002.80,009.05,00000053380.00,00000100.38,00000053584.06,0000099.919387,00000053336.97,00000054194.89,00000000610.83,00000000857.92,000.05,000.05,08/08/2017,FI02
MINPRO,BARLOW 9.295% 240322,BAW21A  ,Fixed Interest      ,24/03/2022,003.57,009.33,00000032177.00,00000091.19,00000029342.06,0000009.330000,00000032119.78,00000033250.57,00000003908.51,00000001130.79,000.03,000.03,08/08/2017,FI00
MINPRO,CCT01 12.57% 230623 ,CCT01   ,Fixed Interest      ,23/06/2023,004.13,010.39,00000002135.00,00000112.99,00000002412.25,0000010.385000,00000002335.64,00000002370.20,-0000000042.05,00000000034.56,000.00,000.00,08/08/2017,FI00
MINPRO,CCT02 11.615% 120624,CCT02   ,Fixed Interest      ,12/06/2024,004.64,010.39,00000132570.00,00000109.30,00000144896.59,0000010.385000,00000140370.94,00000142817.74,-0000002078.85,00000002446.80,000.14,000.14,08/08/2017,FI00
MINPRO,STD CLN 10.55% 20324,CLN362  ,Fixed Interest      ,20/03/2024,004.54,009.97,00000032177.00,00000095.00,00000030567.64,0000009.970000,00000033047.46,00000034368.13,00000003800.49,00000001320.67,000.03,000.03,08/08/2017,FI00
MINPRO,CTY JHB 10.78%230321,COJ07   ,Fixed Interest      ,23/03/2021,002.86,009.49,00000370035.00,00000112.77,00000417295.42,0000009.490000,00000384183.04,00000399373.94,-0000017921.48,00000015190.90,000.40,000.40,08/08/2017,FI00
MINPRO,CTY JHB 10.18%090624,COJG01  ,Fixed Interest      ,09/06/2024,004.79,009.86,00000913009.00,00000100.00,00000913009.00,0000009.860000,00000927006.25,00000942539.45,00000029530.45,00000015533.20,000.95,000.94,08/08/2017,FI00
MINPRO,CTY TSHW 9.11%030423,COT01   ,Fixed Interest      ,03/04/2023,004.17,010.04,00000496828.00,00000096.15,00000477708.23,0000010.035000,00000477200.35,00000493072.71,00000015364.48,00000015872.36,000.50,000.49,08/08/2017,FI00
MINPRO,DV2021 9.03% 180621 ,DV2021  ,Fixed Interest      ,18/06/2021,003.16,009.05,00000242860.00,00000100.00,00000242860.00,0000009.050000,00000242647.67,00000245771.99,00000002911.99,00000003124.32,000.25,000.25,08/08/2017,FI00
MINPRO,DEV BNK 10.0%270223 ,DV23    ,Fixed Interest      ,27/02/2023,004.03,009.45,00000428393.00,00000108.34,00000464101.26,0000009.450000,00000438504.92,00000457635.88,-0000006465.38,00000019130.96,000.46,000.46,08/08/2017,FI00
MINPRO,DV24 9.69% 180224   ,DV24    ,Fixed Interest      ,18/02/2024,004.77,009.57,00000179796.00,00000100.00,00000179796.00,0000009.570000,00000180833.59,00000180404.00,00000000608.00,-0000000429.59,000.18,000.18,08/08/2017,FI00
MINPRO,FRSTRD JBR+170271020,FRS49   ,Fixed Interest      ,27/10/2020,002.77,008.78,00000027688.00,00000099.91,00000027662.70,0000100.012308,00000027691.41,00000027778.02,00000000115.32,00000000086.61,000.03,000.03,08/08/2017,FI02
MINPRO,LGL04 9.165% 140820 ,LGL04   ,Fixed Interest      ,14/08/2020,002.59,009.23,00000333760.00,00000099.45,00000331907.89,0000009.230000,00000333207.47,00000332788.43,00000000880.54,-0000000419.04,000.33,000.33,08/08/2017,FI00
MINPRO,MMIG02 10.065% 17321,MMIG02A ,Fixed Interest      ,17/03/2021,002.88,009.18,00000376197.00,00000100.00,00000376197.00,0000009.180000,00000386037.03,00000401078.97,00000024881.97,00000015041.94,000.40,000.40,08/08/2017,FI00
MINPRO,MMIG05 10.86% 120822,MMIG05  ,Fixed Interest      ,12/08/2022,003.82,010.15,00000306857.00,00000094.16,00000288941.21,0000102.737940,00000315258.56,00000314984.66,00000026043.45,-0000000273.90,000.32,000.31,08/08/2017,FI00
MINPRO,NED 8.92% 281120    ,NBK11A  ,Fixed Interest      ,28/11/2020,002.77,008.50,00000524033.00,00000098.86,00000518048.06,0000008.495000,00000530143.70,00000539492.45,00000021444.39,00000009348.75,000.54,000.54,08/08/2017,FI00
MINPRO,NEDBANK 10.49%200324,NCLN85  ,Fixed Interest      ,20/03/2024,004.52,010.34,00000038613.00,00000095.34,00000036814.06,0000010.340000,00000038863.74,00000040439.55,00000003625.49,00000001575.81,000.04,000.04,08/08/2017,FI00
MINPRO,SA ROAD12.25% 311022,NRA022  ,Fixed Interest      ,31/10/2022,003.80,009.18,00000588621.00,00000126.22,00000742943.04,0000009.180000,00000661986.25,00000681938.91,-0000061004.13,00000019952.66,000.69,000.68,08/08/2017,FI00
MINPRO,OM 10.32% 19/03/2022,OML06   ,Fixed Interest      ,19/03/2022,003.46,010.48,00000212093.00,00000099.47,00000210960.31,0000010.480000,00000210757.18,00000219332.48,00000008372.17,00000008575.30,000.22,000.22,08/08/2017,FI00
MINPRO,OM 10.90% 14092022  ,OML09   ,Fixed Interest      ,14/09/2022,003.70,010.47,00000248969.00,00000096.95,00000241380.94,0000010.470000,00000252973.19,00000263976.95,00000022596.01,00000011003.76,000.27,000.26,08/08/2017,FI00
MINPRO,RWB 9.97% 210421    ,RW21    ,Fixed Interest      ,21/04/2021,002.97,009.15,00000047339.00,00000105.76,00000050065.59,0000009.150000,00000048518.60,00000049940.98,-0000000124.61,00000001422.38,000.05,000.05,08/08/2017,FI00
MINPRO,RWB 9.51% 101223    ,RW23    ,Fixed Interest      ,10/12/2023,004.61,009.58,00000499250.00,00000100.00,00000499250.00,0000009.580000,00000497475.81,00000505280.54,00000006030.54,00000007804.73,000.51,000.51,08/08/2017,FI00
MINPRO,SBS19 10.18% 230621 ,SBS19   ,Fixed Interest      ,23/06/2021,003.15,008.36,00000032181.00,00000096.51,00000031057.73,0000008.360000,00000034078.44,00000034500.28,00000003442.55,00000000421.84,000.03,000.03,08/08/2017,FI00
MINPRO,STD 10.13% 200224   ,SBS27   ,Fixed Interest      ,20/02/2024,004.55,009.15,00000000911.00,00000099.32,00000000904.81,0000009.150000,00000000954.48,00000000997.46,00000000092.65,00000000042.98,000.00,000.00,08/08/2017,FI00
MINPRO,STD 8.60% 161121    ,SBS4    ,Fixed Interest      ,16/11/2021,003.44,008.80,00000538110.00,00000093.88,00000505203.03,0000008.800000,00000534135.36,00000544912.30,00000039709.27,00000010776.94,000.55,000.54,08/08/2017,FI00
MINPRO,TRNSNET 10.5% 170920,TN20    ,Fixed Interest      ,17/09/2020,002.53,008.76,00000282699.00,00000112.65,00000318469.83,0000008.760000,00000295686.89,00000307478.92,-0000010990.91,00000011792.03,000.31,000.31,08/08/2017,FI00
MINPRO,TRNSNET 10.80%061123,TN23    ,Fixed Interest      ,06/11/2023,004.43,009.42,00000297970.00,00000114.40,00000340872.40,0000009.420000,00000316893.77,00000325269.59,-0000015602.81,00000008375.82,000.33,000.33,08/08/2017,FI00
MINPRO,UMGENI 10.70% 020321,UG21    ,Fixed Interest      ,02/03/2021,002.82,009.08,00000174056.00,00000110.62,00000192545.87,0000009.080000,00000182398.05,00000190561.99,-0000001983.88,00000008163.94,000.19,000.19,08/08/2017,FI00
MINPRO,ABSA 8.80%110926    ,ABS7    ,Fixed Interest      ,11/09/2026,005.82,009.91,00000000938.00,00000090.81,00000000851.77,0000009.910000,00000000876.11,00000000910.26,00000000058.49,00000000034.15,000.00,000.00,08/08/2017,FI00
MINPRO,CT 11.16% 150325    ,CCT03   ,Fixed Interest      ,15/03/2025,004.89,010.46,00000913670.00,00000119.86,00001095120.26,0000010.460000,00000946104.10,00000987169.73,-0000107950.53,00000041065.63,000.99,000.99,08/08/2017,FI00
MINPRO,CTY JHB 11.455%     ,COJ08   ,Fixed Interest      ,22/06/2026,005.51,010.56,00002701309.00,00000101.11,00002731209.30,0000010.560000,00002837504.33,00002878197.12,00000146987.82,00000040692.79,002.89,002.88,08/08/2017,FI00
MINPRO,DV29 10.10% 180229  ,DV29    ,Fixed Interest      ,18/02/2029,006.57,011.02,00000547797.00,00000100.56,00000550853.95,0000011.020000,00000515374.26,00000514010.03,-0000036843.92,-0000001364.23,000.52,000.51,08/08/2017,FI00
MINPRO,EKURULN 10.25%230625,EMM06A  ,Fixed Interest      ,23/06/2025,005.24,010.37,00000442288.94,00000098.02,00000433523.23,0000099.322330,00000439291.68,00000445129.27,00000011606.04,00000005837.59,000.45,000.44,08/08/2017,FI00
MINPRO,FRSTRND 10.75%101224,FRX24   ,Fixed Interest      ,10/12/2024,005.03,009.20,00000536786.00,00000099.75,00000535437.70,0000009.200000,00000580318.27,00000589803.92,00000054366.22,00000009485.65,000.59,000.59,08/08/2017,FI00
MINPRO,IDC 9.55% 241124    ,IDCG06  ,Fixed Interest      ,24/11/2024,005.00,010.41,00000435366.00,00000089.60,00000390095.16,0000010.410000,00000416358.58,00000425129.72,00000035034.56,00000008771.14,000.43,000.42,08/08/2017,FI00
MINPRO,KOMATI 13.50% 311027,KW01    ,Fixed Interest      ,31/10/2027,005.94,008.96,00000001590.00,00000123.84,00000001969.09,0000008.960000,00000002065.89,00000002125.29,00000000156.20,00000000059.40,000.00,000.00,08/08/2017,FI00
MINPRO,NED 9.440% 120225   ,NBK16A  ,Fixed Interest      ,12/02/2025,005.23,010.26,00000265199.00,00000100.00,00000265199.00,0000010.260000,00000254005.24,00000253799.47,-0000011399.53,-0000000205.77,000.26,000.25,08/08/2017,FI00
MINPRO,NED 10.36% 010626   ,NBK20A  ,Fixed Interest      ,01/06/2026,005.63,009.96,00001096557.00,00000094.90,00001040616.66,0000009.960000,00001121519.57,00001142995.31,00000102378.65,00000021475.74,001.15,001.14,08/08/2017,FI00
MINPRO,NED 10.50% 31072026 ,NBK29A  ,Fixed Interest      ,31/07/2026,005.74,010.26,00000944006.00,00000100.00,00000944006.00,0000010.260000,00000957026.30,00000959470.33,00000015464.33,00000002444.03,000.96,000.96,08/08/2017,FI00
MINPRO,SA ROAD12.25% 301128,NRA028  ,Fixed Interest      ,30/11/2028,006.11,011.06,00000355634.00,00000105.81,00000376312.96,0000011.060000,00000382415.48,00000390770.46,00000014457.50,00000008354.98,000.39,000.39,08/08/2017,FI00
MINPRO,OM 11.35% 14092025  ,OML10   ,Fixed Interest      ,14/09/2025,004.97,011.46,00000473573.00,00000100.00,00000473573.00,0000011.460000,00000470573.10,00000492367.83,00000018794.83,00000021794.73,000.49,000.49,08/08/2017,FI00
MINPRO,RWB 10.245% 101228  ,RW28    ,Fixed Interest      ,10/12/2028,006.39,010.92,00000871998.00,00000095.66,00000834142.27,0000010.920000,00000833943.39,00000848628.80,00000014486.53,00000014685.41,000.85,000.85,08/08/2017,FI00
MINPRO,SBS20 10.05% 150526 ,SBS20B  ,Fixed Interest      ,15/05/2026,005.66,009.67,00000728129.00,00000109.63,00000798237.16,0000102.193910,00000744103.49,00000761345.22,-0000036891.94,00000017241.73,000.77,000.76,08/08/2017,FI00
MINPRO,STD 8.2% 250526     ,SBS3    ,Fixed Interest      ,25/05/2026,005.90,009.84,00000657019.00,00000086.21,00000566385.76,0000009.835000,00000594489.52,00000605707.46,00000039321.70,00000011217.94,000.61,000.61,08/08/2017,FI00
MINPRO,SDT 9.785% 120627   ,SBS31   ,Fixed Interest      ,12/06/2027,006.13,009.89,00000085183.00,00000097.24,00000082833.58,0000009.890000,00000084603.23,00000085927.72,00000003094.14,00000001324.49,000.09,000.09,08/08/2017,FI00
MINPRO,STDBANK 10.64%121125,SBS42   ,Fixed Interest      ,12/11/2025,005.39,009.52,00000933632.00,00000096.91,00000904793.24,0000009.515000,00000992317.87,00001016540.11,00000111746.87,00000024222.24,001.02,001.02,08/08/2017,FI00
MINPRO,TRANSNET 9.5% 190825,TN25    ,Fixed Interest      ,19/08/2025,005.20,010.40,00000503231.00,00000108.38,00000545386.63,0000010.400000,00000479124.32,00000501521.52,-0000043865.11,00000022397.20,000.50,000.50,08/08/2017,FI00
MINPRO,TRNSNET 8.90% 141127,TN27    ,Fixed Interest      ,14/11/2027,006.26,010.55,00000427838.00,00000096.19,00000411524.85,0000010.550000,00000384017.16,00000393093.19,-0000018431.66,00000009076.03,000.40,000.39,08/08/2017,FI00
MINPRO,UG26 11.31% 090326  ,UG26    ,Fixed Interest      ,09/03/2026,005.25,010.53,00001432607.00,00000100.00,00001432607.00,0000010.530000,00001493912.55,00001561831.02,00000129224.02,00000067918.47,001.57,001.56,08/08/2017,FI00
MINPRO,ABL CPI 3.20% 13102 ,ABKI03M7,Fixed Interest      ,13/10/2021,003.73,007.66,00000611200.00,00000100.90,00000616716.95,0000108.059760,00000660461.25,00000668567.35,00000051850.40,00000008106.10,000.67,000.67,08/08/2017,FI04
MINPRO,STNLIB INF BOND B1  ,SBLB1   ,Fixed Interest      ,          ,000.00,      ,00000000399.82,00000001.00,00000000401.52,0000001.041525,00000000416.43,00000000416.43,00000000014.91,              ,000.00,000.00,08/08/2017,OS03
Fixed Interest                                                                                                                   ,,,,,,,,,,,00097731513.75,00099485029.54,              ,              ,100.00,099.44,          ,
MINPRO,STANDARD BANK ZAR   ,STDCUR01,Money Market        ,          ,      ,      ,              ,           ,00000551689.72,              ,00000550276.54,00000551689.72,00000000000.00,00000001413.18,097.70,000.55,08/08/2017,ZL01
MINPRO,STANDARD BANK ZAR - ,STDCUR01,Money Market        ,          ,      ,      ,              ,           ,00000010913.15,              ,00000010913.15,00000010913.15,00000000000.00,00000000000.00,001.93,000.01,08/08/2017,ZL06
MINPRO,STNLB INST MMARKT B4,SIMMB4  ,Money Market        ,31/12/2050,-11.34,040.00,00000001751.69,00000001.00,00000001751.69,0000001.000000,00000001751.69,00000002078.25,00000000326.56,00000000326.56,000.37,000.00,08/08/2017,FI02
Money Market                                                                                                                     ,,,,,,,,,,,00000562941.38,00000564681.12,              ,              ,100.00,000.56,          ,
ICB Prime Sector                                                                                                                 ,,,,,,,,,,,00098294455.13,00100049710.66,              ,              ,      ,100.00,          ,
MINES 1970 PROV                                                                                                                  ,,,,,,,,,,,00098294455.13,00100049710.66,              ,              ,      ,100.00,          ,
MWATER,NED FRN 7.9% 250718 ,NED13   ,Fixed Interest      ,25/07/2018,000.91,009.08,00000490000.00,00000100.00,00000489990.13,0000100.696617,00000493413.42,00000495393.49,00000005403.36,00000001980.07,001.45,001.41,08/08/2017,FI02
MWATER,ABSA 3M J+205 211118,AB011   ,Fixed Interest      ,21/11/2018,001.18,009.32,00004170000.00,00000100.00,00004169871.14,0000100.080468,00004173355.52,00004258122.82,00000088251.68,00000084767.30,012.48,012.08,08/08/2017,FI02
MWATER,INV J+110BPS 310319 ,IBL61   ,Fixed Interest      ,31/03/2019,001.51,008.51,00004034000.00,00000100.00,00004034000.00,0000099.904609,00004030151.93,00004067472.51,00000033472.51,00000037320.58,011.92,011.54,08/08/2017,FI02
MWATER,INV FRN J+295 140818,IV032   ,Fixed Interest      ,14/08/2018,000.96,008.86,00000226000.00,00000100.00,00000225998.68,0000101.382649,00000229124.79,00000228806.16,00000002807.48,-0000000318.63,000.67,000.65,08/08/2017,FI02
MWATER,NED 3MJ+145B 100519 ,NBK33B  ,Fixed Interest      ,10/05/2019,001.61,008.66,00002000000.00,00000099.99,00001999770.20,0000100.206855,00002004137.10,00002003655.35,00000003885.15,-0000000481.75,005.87,005.69,08/08/2017,FI02
MWATER,NED FRN 7.742%291118,NED14   ,Fixed Interest      ,29/11/2018,001.04,010.97,00000609000.00,00000101.87,00000620371.04,0000100.332607,00000611025.58,00000622898.18,00000002527.14,00000011872.60,001.82,001.77,08/08/2017,FI02
MWATER,NED16 3MJ+255B 08419,NED16   ,Fixed Interest      ,08/04/2019,001.51,009.77,00003000000.00,00000097.77,00002933196.88,0000100.174981,00003005249.43,00003029640.66,00000096443.78,00000024391.23,008.88,008.60,08/08/2017,FI02
MWATER,STD FRN J+160 240519,SBS24   ,Fixed Interest      ,24/05/2019,001.61,008.50,00006063000.00,00000102.00,00006184312.75,0000100.735631,00006107601.31,00006221973.41,00000037660.66,00000114372.10,018.23,017.66,08/08/2017,FI02
MWATER,THEK 3J+165B 180719 ,TH9A12  ,Fixed Interest      ,18/07/2019,001.76,008.76,00001500000.00,00000100.00,00001500000.00,0000100.420820,00001506312.30,00001514442.05,00000014442.05,00000008129.75,004.44,004.30,08/08/2017,FI02
MWATER,DEV BNK 10.0%270223 ,DV23    ,Fixed Interest      ,27/02/2023,004.03,009.45,00004000000.00,00000101.59,00004063483.60,0000009.450000,00004094417.20,00004273047.20,00000209563.60,00000178630.00,012.52,012.13,08/08/2017,FI00
MWATER,RWB 9.97% 210421    ,RW21    ,Fixed Interest      ,21/04/2021,002.97,009.15,00004000000.00,00000102.07,00004082656.80,0000009.150000,00004099672.80,00004219859.20,00000137202.40,00000120186.40,012.36,011.98,08/08/2017,FI00
MWATER,CTY JHB 11.455%     ,COJ08   ,Fixed Interest      ,22/06/2026,005.51,010.56,00003000000.00,00000104.69,00003140759.70,0000010.560000,00003151254.82,00003196447.12,00000055687.42,00000045192.30,009.37,009.07,08/08/2017,FI00
Fixed Interest                                                                                                                   ,,,,,,,,,,,00033505716.20,00034131758.15,              ,              ,100.00,096.86,          ,
MWATER,STANDARD BANK ZAR   ,STDCUR01,Money Market        ,          ,      ,      ,              ,           ,00001054740.85,              ,00001053355.62,00001054740.85,00000000000.00,00000001385.23,095.46,002.99,08/08/2017,ZL01
MWATER,STANDARD BANK ZAR - ,STDCUR01,Money Market        ,          ,      ,      ,              ,           ,00000050120.35,              ,00000050120.35,00000050120.35,00000000000.00,00000000000.00,004.54,000.14,08/08/2017,ZL06
Money Market                                                                                                                     ,,,,,,,,,,,00001103475.97,00001104861.20,              ,              ,100.00,003.14,          ,
ICB Prime Sector                                                                                                                 ,,,,,,,,,,,00034609192.17,00035236619.35,              ,              ,      ,100.00,          ,
MAGALIES WATER                                                                                                                   ,,,,,,,,,,,00034609192.17,00035236619.35,              ,              ,      ,100.00,          ,
N0011I,STANDARD BANK ZAR   ,STDCUR01,Money Market        ,          ,      ,      ,              ,           ,00000377997.73,              ,00000377632.43,00000377997.73,00000000000.00,00000000365.30,000.29,000.29,08/08/2017,ZL01
N0011I,ASA ZAR CALL        ,ABSACAL1,Money Market        ,          ,      ,      ,              ,           ,00001001479.45,              ,00001000000.00,00001001479.45,00000000000.00,00000001479.45,000.77,000.77,08/08/2017,ZL03
N0011I,STD  FRN  11082017  ,FDPSC7EH,Money Market        ,11/08/2017,000.01,008.28,00005000000.00,00000100.00,00005000000.00,0000100.000000,00005000000.00,00005102230.14,00000102230.14,00000102230.14,003.92,003.92,08/08/2017,FI02
N0011I,RMB  FRN  10082017  ,FRLFR7GF,Money Market        ,10/08/2017,000.01,006.93,00010000000.00,00000100.00,00010000000.00,0000100.004612,00010000461.20,00010194727.50,00000194727.50,00000194266.30,007.83,007.83,08/08/2017,FI02
N0011I,INV  FRN  06102017  ,FRLIV7GB,Money Market        ,06/10/2017,000.16,007.02,00009000000.00,00000100.00,00009000000.00,0000100.202921,00009018262.89,00009087569.79,00000087569.79,00000069306.90,006.98,006.98,08/08/2017,FI02
